id,name,duration,genre,titleYear,releaseDate,director,language,budget,cast,link
3485,Badi Panthulu,0,Drama,1958,,B. Ramakrishnaiah Panthulu,Telugu,0,B. Ramakrishnaiah Panthulu,http://www.imdb.com/title/tt0250237/?ref_=adv_li_tt
3486,Badkaar,0,,1986,,Shiv Kumar,Hindi,0,"Rabia Amin,Apeksha,Asrani,Firoz Irani,Satyendra Kapoor,Sanjeev Kumar,Ravindra Mahajani,Ram Mohan,Amrit Pal,Mahavir Shah,Sadhana Singh",http://www.imdb.com/title/tt0829104/?ref_=adv_li_tt
3487,Badla,0,,1974,,Vijay,Hindi,0,"Ajit,Alka,Moushumi Chatterjee,Anwar Hussain,Iftekhar,Padma Khanna,Sujit Kumar,Mehmood,Raj Mehra,Mac Mohan,Nirupa Roy,Shetty,Shatrughan Sinha,Sunder,Jayshree T.",http://www.imdb.com/title/tt0357459/?ref_=adv_li_tt
3488,Badla,0,Action,2004,2004-01-01,,Hindi,0,"Arjan Bajwa,Meera Jasmine,Pradeep Singh Rawat,Ravi Teja",http://www.imdb.com/title/tt4457500/?ref_=adv_li_tt
3489,Badla,0,,1943,,Master Bhagwan,Hindi,0,,http://www.imdb.com/title/tt0155518/?ref_=adv_li_tt
3490,Badla,0,,1977,,Datta Keshav,Marathi,0,,http://www.imdb.com/title/tt0212791/?ref_=adv_li_tt
3491,Badla ......the revenge,124,Action,2003,2003-02-07,Prince Dhaliwal,Panjabi,0,"Gugu Gill,Ravinder Maan,Manjit Saini,Gugni Gill,Jaswinder Bhalla,Gurkirtan,Pritpal Kang,Biloo Badshah,Lali Ghuman,Pratap Rana",http://www.imdb.com/title/tt1949120/?ref_=adv_li_tt
3492,Badla Aur Balidan,0,,1980,,Kawal Sharma,Hindi,0,"Rajni Bala,Abhi Bhattacharya,Moushumi Chatterjee,Mohan Choti,Jagdeep,Jankidas,Seema Kapoor,Dev Kumar,Rajendra Kumar,Sujit Kumar,Lalita Kumari,Raj Mehra,Vinod Mehra,Asha Parekh,Purnima",http://www.imdb.com/title/tt0428254/?ref_=adv_li_tt
3493,Badla Aur Balidan,0,Action,1994,1994-01-01,,Hindi,0,"Gautami,Suresh Gopi",http://www.imdb.com/title/tt4978962/?ref_=adv_li_tt
3494,Badla Aurat Ka,0,Action,1987,1987-01-01,,Hindi,0,"Sarath Babu,Silk Smitha",http://www.imdb.com/title/tt2808228/?ref_=adv_li_tt
3495,Badla Aurat Ka,0,Action,2000,2000-01-01,,Hindi,0,"Sahila Chaddha,Akbal Dhani,Gurbachan,Manik Irani,Bharat Kapoor,Huma Khan,Raza Murad,Ranjeet",http://www.imdb.com/title/tt2782846/?ref_=adv_li_tt
3496,Badla Jatti Da,137,"Action, Crime, Drama",1991,1991-01-08,Ravinder Ravi,Panjabi,0,"Malik Akhtar,Gurvinder Aklia,Kulbir Baderson,Surjit Bindrakhia,Surinder Chahal,Devinder Deep,Laxmi Devi,Palvinder Dhami,Sunita Dhir,Gugu Gill,Lattu Gill,Ejaz Gulab,Ramdhan Khanna,Lal Chand Lalu,Seema Luthra",http://www.imdb.com/title/tt1401098/?ref_=adv_li_tt
3497,Badla Junglee Ka,0,Action,1991,1991-01-01,K. Raghavendra Rao,Hindi,0,"Chiranjeevi,Radha",http://www.imdb.com/title/tt3530468/?ref_=adv_li_tt
3498,Badla Nagin Ka,0,Fantasy,1987,1987-01-01,M. Shankar,Hindi,0,"Jivita,Padmini,Rajiv,Shalini",http://www.imdb.com/title/tt4813148/?ref_=adv_li_tt
3499,Badla Sherni Ka,0,Action,2001,2001-01-01,Kishan Shah,Hindi,0,"Anil Nagrath,Amit Pachori,Sapna,Joginder Shelly",http://www.imdb.com/title/tt3807778/?ref_=adv_li_tt
3500,Badla: The Revenge,0,Action,2005,2005-01-01,Rana Jaiswal,Hindi,0,"Ramesh Goyal,Ali Khan",http://www.imdb.com/title/tt4885338/?ref_=adv_li_tt
3501,Badlapur,128,"Action, Drama",2015,2015-02-20,Sriram Raghavan,Hindi,250000000,"Varun Dhawan,Nawazuddin Siddiqui,Yami Gautam,Huma Qureshi,Neel Tyagi,Vinay Pathak,Radhika Apte,Pratima Kazmi,Divya Dutta,Kumud Mishra,Ashwini Kalsekar,Murli Sharma,Gopal K. Singh,Zakir Hussain,Avishek Lama",http://www.imdb.com/title/tt3678782/?ref_=adv_li_tt
3502,Badlapur Boys,123,Drama,2014,2014-12-12,Shailesh Verma,Hindi,$1000000,"Annu Kapoor,Anupam Maanav,Saranya Mohan,Nishan,Kishori Shahane,Aman Verma",http://www.imdb.com/title/tt2767712/?ref_=adv_li_tt
3503,Badle Ki Aag,0,Action,1982,1982-05-27,Rajkumar Kohli,Hindi,0,"Sunil Dutt,Dharmendra,Jeetendra,Reena Roy,Smita Patil,Sarika,Master Monish,Poonam Kapoor,Rajeev Anand",http://www.imdb.com/title/tt0083608/?ref_=adv_li_tt
3504,Badle Ki Aag,0,Action,1973,1973-01-01,,Hindi,0,"Lata Arora,Satish Arora,Nana Palsikar",http://www.imdb.com/title/tt3087884/?ref_=adv_li_tt
3505,Badle Ki Jwala,0,Action,1986,1986-01-01,,Hindi,0,"Bob Christo,Madhavi,Silk Smitha,Suman",http://www.imdb.com/title/tt2929816/?ref_=adv_li_tt
3506,Badle Ki Raat,0,Thriller,1991,1991-01-01,A B Arjun,Hindi,0,"Nalini,Prameela,Ratheesh,T.G. Ravi,Sankar",http://www.imdb.com/title/tt3530450/?ref_=adv_li_tt
3507,Badmaa$h Company,142,"Comedy, Crime, Drama",2010,2010-05-07,Parmeet Sethi,Hindi,0,"Shahid Kapoor,Anushka Sharma,Meiyang Chang,Vir Das,Anupam Kher,Kiran Juneja,Pavan Malhotra,Jameel Khan,Padam Bhushan,Raymond H. Blong,Kristoffe Brodeur,Ernest E. Brown,Lina Carollo,Nandita Chandra,Shalini Chandran",http://www.imdb.com/title/tt1602476/?ref_=adv_li_tt
3508,Badmaash,0,Action,1998,1998-01-23,Goutam Pawar,Hindi,0,"Jackie Shroff,Shilpa Shirodkar,Paresh Rawal,Pran,Bindu,Vikram Gokhale,Ramesh Bhatkar,Dilip Dhawan,Shagufta Ali,Tej Sapru,Siddharth Ray,Shankar,Sanjay Shah,Shamim,Meru",http://www.imdb.com/title/tt0395463/?ref_=adv_li_tt
3509,Badmaash,0,Romance,2016,2016-12-31,Akash Srivatsa,Kannada,50000000,"Dhananjay,Sanchita Shetty,Ramesh Bhat,Achyuth Kumar,Ram Manjjonaath,B. Suresha,Surya Vasishta",http://www.imdb.com/title/tt5226466/?ref_=adv_li_tt
3510,Badmaash No.1,0,Action,2002,2002-01-01,V. Menon,Hindi,0,"Mahesh Anand,Aruna Irani,Kiran Kumar,Johnny Lever,Ananth Narayan Mahadevan,Amrish Puri,Rakhi Sawant",http://www.imdb.com/title/tt2677146/?ref_=adv_li_tt
3511,Badman,83,Comedy,2016,2016-05-18,Soumik Sen,Hindi,$500000,"Gopal Dutt,Gulshan Grover,Vishal Malhotra,Anubhav Pal,Chunky Pandey,Sakshi Pradhan,Himani Shivpuri",http://www.imdb.com/title/tt5912310/?ref_=adv_li_tt
3512,Badmash,0,,1931,,R.S. Choudhury,,0,,http://www.imdb.com/title/tt0158480/?ref_=adv_li_tt
3513,Badmash,0,Action,1969,1969-01-01,,Hindi,0,"Ajit,Nisar Ahmad Ansari,Master Bhagwan,Chandrashekhar,Helen,Satyendra Kapoor,Sheikh Mukhtar",http://www.imdb.com/title/tt2761556/?ref_=adv_li_tt
3514,Badmash Ka Beta,0,,1933,,Shanti Dave,,0,,http://www.imdb.com/title/tt0390871/?ref_=adv_li_tt
3515,Badmashiyaan,128,"Comedy, Romance",2015,2015-03-06,Amit Khanna,Hindi,0,"Shantanu Bhake,Sidhant Gupta,Sharib Hashmi,Gunjan Malhotra,Karan Veer Mehra,Suzanna Mukherjee",http://www.imdb.com/title/tt4511416/?ref_=adv_li_tt
3516,Badmashon Ka Badmash,0,Action,1979,1979-01-01,Satish Bhakri,Hindi,0,"Bhavana Bhatt,Satish Kaul,Raza Murad,Rajendra Nath,Madan Puri",http://www.imdb.com/title/tt2724524/?ref_=adv_li_tt
3517,Badmashon Ka Raja,0,Action,1997,1997-01-01,,Hindi,0,"Roja,Disco Shanti,Silk Smitha",http://www.imdb.com/title/tt4460440/?ref_=adv_li_tt
3518,Badnaam,0,,1975,,Dilip Bose,Hindi,0,"Baldev Khosa,Nazima,Reeta Anchan,Jalal Agha,Joginder Shelly,Gajanan Jagirdar,Abhi Bhattacharya,Laxmi Chhaya,Anwar Hussain,Sujit Kumar,Birbal,Brahmachari,Mohan Choti,Anita Guha,D.K. Sapru",http://www.imdb.com/title/tt1584010/?ref_=adv_li_tt
3519,Badnaam,0,,1990,,Shibu Mitra,Bengali,0,"Neelam Kothari,Prasenjit Chatterjee,Shakti Kapoor,Subhendu Chatterjee,Shakuntala Barua,Bankim Ghosh,Soumitra Bannerjee,Gopa Aich,Debnath Chatterjee,Pallavi Chatterjee,Prashanta Chatterjee,Ramen Roy Chowdhuri,Tapendu Gangopadhyay,Master Sandeep,Asha Sharma",http://www.imdb.com/title/tt0363454/?ref_=adv_li_tt
3520,Badnaam,0,Drama,1990,1990-04-12,Anand Girdhar,Hindi,0,"Sadashiv Amrapurkar,Kumar Bhatia,Chandni,Jaya Mathur",http://www.imdb.com/title/tt2739808/?ref_=adv_li_tt
3521,Badnaam Raaten,0,Thriller,2000,2000-01-01,,Hindi,0,,http://www.imdb.com/title/tt4896946/?ref_=adv_li_tt
3522,Badnaam Rishte,0,"Action, Drama, Thriller",1991,1991,Keyan,Hindi,0,"Pratap Chandra,Uma Maheshwari,Nalinikanth,Varalakshmi,Ravi Varma,Vasant",http://www.imdb.com/title/tt1236408/?ref_=adv_li_tt
3523,Badnam,0,,1952,,D.D. Kashyap,Hindi,0,"Helen,Murad,Balraj Sahni,Shyama,Ulhas",http://www.imdb.com/title/tt0231216/?ref_=adv_li_tt
3524,Badnam Basti,100,Drama,1971,,Prem Kapoor,Hindi,0,"Nitin Sethi,Nandita Thakur,Nandlal Sharma,Amar Kakad,Ravi Kumar,Amrit Patel",http://www.imdb.com/title/tt0370319/?ref_=adv_li_tt
3525,Badnam Farishte,0,,1971,,Qamar Narvi,Hindi,0,"Rajesh Khanna,Sharmila Tagore,Sona,Amrit Patel,Arvind Rathod,Atam Prakash,Bharat Kapoor,Chetan,Gurnam,Jayesh Shah,Mahendra,Rajoo,Yash Tandon,Rajnish,Pinchoo Kapoor",http://www.imdb.com/title/tt0384822/?ref_=adv_li_tt
3526,Badnam Gali,0,Thriller,1990,1990-01-01,,Hindi,0,"Harish,Raghavi,Sugandhi",http://www.imdb.com/title/tt2881510/?ref_=adv_li_tt
3527,Badnami,0,,1946,,Majnu,Hindi,0,"Geeta Bali,Pran,Balraj Sahni,Zubeida",http://www.imdb.com/title/tt0384823/?ref_=adv_li_tt
3528,Badra Kali,139,,1976,,A.C. Trilogchander,Tamil,0,"Bhawani,Rani Chandra,Aachi Manorama,Pandharibai,Sivakumar",http://www.imdb.com/title/tt0273450/?ref_=adv_li_tt
3529,Badrachalam,0,Action,2001,2001-12-06,Nimmala Shankar,Telugu,30000000,"Brahmanandam,Sindhu Menon,Srihari",http://www.imdb.com/title/tt1579743/?ref_=adv_li_tt
3530,Badradri Ramudu,0,,2004,2004,,,0,"Ali,Chalapathi Rao,Ganesh,Hema,Radhika Kutty,Mallikharjunarao,Taraka Ratna Ramarao Nandamuri,Krishna Murali Posani,Prakash Raj,Rajitha,Sudhakar,Vanisri,K.R. Vijaya",http://www.imdb.com/title/tt0929603/?ref_=adv_li_tt
3531,Badri,158,Romance,2000,2000-04-20,Puri Jagannadh,Telugu,0,"Ameesha Patel,Renu Desai,Prakash Raj,Srinivasa Rao Kota,Pawan Kalyan,Sangeetha,Brahmanandam,Mallikharjunarao,M.S. Narayana,Ali,Ramaprabha,Ironleg Sastri,Uttej,Narsing Yadav",http://www.imdb.com/title/tt0247945/?ref_=adv_li_tt
3532,Badri,160,Action,2001,2001-04-12,P.A. Arun Prasad,Tamil,0,"Joseph Vijay,Bhoomika Chawla,Monal,Vivek,Riyaz Khan,Dhamu,Raja Krishnamoorthy,Anu Mohan,Pandu,Malaysia Vasudevan",http://www.imdb.com/title/tt2778674/?ref_=adv_li_tt
3533,Badrinath,132,"Action, Adventure, Drama",2011,2011-06-10,Vinayak V.V.,Telugu,410000000,"Allu Arjun,Tamannaah Bhatia,Prakash Raj,Kelly Dorji,Brahmanandam,Tanikella Bharani,Dharmavarapu Subramanyam,M.S. Narayana,Pragathi,Sudha,Sayaji Shinde,Geeta Singh,Kovai Sarala,Venu Madhav,Raghu Babu",http://www.imdb.com/title/tt1625856/?ref_=adv_li_tt
3534,Badrinath Dham,0,,1980,,Ashish Kumar,Hindi,0,"Bharat Bhushan,Bela Bose,Manher Desai,Ashish Kumar,Lalita Pawar",http://www.imdb.com/title/tt0357460/?ref_=adv_li_tt
3535,Badrinath Yatra,0,"Crime, Drama",1967,,Dhirubhai Desai,Hindi,0,"Nirupa Roy,Abhi Bhattacharya,Indira,Kukku Desai,Jeevan,Niranjan Sharma,Sunder,Raj Kumar,Indira Bansal,Nandini Desai,Bhojraj,Mahesh,A.I. Killedar,Sijendra,Ruby Mayer",http://www.imdb.com/title/tt0213476/?ref_=adv_li_tt
3536,Badsha,0,,1963,1963-11-29,Agradoot,Bengali,0,"Kali Bannerjee,Bikash Roy,Asitbaran,Sandhya Rani,Master Shankar,A.G. Ahmed,Shefali Bannerjee,Ardhendu Bhattacharya,Premangshu Bose,Dilip Ghosh,Rathin Ghosh,Tarun Kumar,Tarun Mitra,Mrityunjoy Mukhopadhyay,Chandan Roy",http://www.imdb.com/title/tt0149774/?ref_=adv_li_tt
3537,Badsha the Don,157,"Action, Romance",2016,2016-07-06,Baba Yadav,Bengali,0,"Biswanath Basu,Shradha Das,Pradip Dhar,Rajatabha Dutta,Jeet,Mahesh Manjrekar,Nusraat Faria Mazhar",http://www.imdb.com/title/tt5809170/?ref_=adv_li_tt
3538,Badsha: The King,138,"Action, Drama",2004,2004,Shankar Ray,Bengali,0,"Prasenjit Chatterjee,Koyel Mallick,Rajesh Sharma,Laboni Sarkar,Locket Chatterjee,Dulal Lahiri,Mrinal Mukherjee,Santilal Mukherjee,Subhasish Mukherjee,Anamika Saha",http://www.imdb.com/title/tt4736002/?ref_=adv_li_tt
3539,Badshah,0,"Action, Drama, Adventure",1954,,Amiya Chakrabarty,Hindi,0,"Pradeep Kumar,Mala Sinha,Usha Kiran,K.N. Singh,Ulhas,Agha,Achala Sachdev,Hari Shivdasani",http://www.imdb.com/title/tt0157341/?ref_=adv_li_tt
3540,Badshah,0,,1964,,Chandrakant,Hindi,0,"Dara Singh,Nishi,Ramayan Tiwari,Rani,Shakeela Bano Bhopali,Gordon Petrie,Joginder Singh,Saudagar Singh,Al-Rod Singh,Hardeep Singh,Pratap Singh,Trilok Singh,Keshav Rana,Rajan Haksar,Radheshyam",http://www.imdb.com/title/tt0157342/?ref_=adv_li_tt
3541,Badshahi Angti,109,"Mystery, Thriller",2014,2014-12-19,Sandip Ray,Bengali,0,"Abir Chatterjee,Sourav Das,Paran Banerjee,Dipankar Dey,Biswajit Chakraborty,Bharat Kaul,Dwijen Banerjee,Tathagata Mukherjee,Rajatabha Dutta,Pradip Mukherjee,Subhankar Bhattacharya,Ishwar Chandra,Binoy Ghoshal,Abdul Hafiz,Nawal Kishore",http://www.imdb.com/title/tt4265964/?ref_=adv_li_tt
3542,Badtameez Dil,0,Romance,2005,2005-01-01,,Hindi,0,"Vishal Hegde,Vijay Raghavendra,Rakshitha",http://www.imdb.com/title/tt4948096/?ref_=adv_li_tt
3543,Baduku Bangaravayithu,0,,1976,,A.V. Seshagiri Rao,,0,,http://www.imdb.com/title/tt1370353/?ref_=adv_li_tt
3544,Badukuva Daari,0,,1966,,K.S. Prakash Rao,Kannada,0,"Jayalalitha J,Kalyankumar,Uday Kumar",http://www.imdb.com/title/tt0254163/?ref_=adv_li_tt
3545,Baeelveda,0,,1943,,K. Narayan Kale,Marathi,0,,http://www.imdb.com/title/tt0231217/?ref_=adv_li_tt
3546,Baeelveda,0,,1979,,Prabhakar Manajirao Nayak,Marathi,0,,http://www.imdb.com/title/tt0247946/?ref_=adv_li_tt
3547,Bag-E-Misar,0,,1934,,J.B.H. Wadia,Hindi,0,"Feroze Dastur,Jamuna,Jal Khambatta,Master Mohammed,S. Nazir,Padma,Sayani,Boman Shroff",http://www.imdb.com/title/tt0829105/?ref_=adv_li_tt
3549,Bagavathi,0,,2002,,A. Venkatesh,Tamil,0,"Joseph Vijay,Reema Sen,Vadivelu,Ashish Vidyarthi,Seema,Ponnambalam,Ilavarasu,Yugendran,Thalaivasal Vijay,Jai,Mounika,Bayilvan Ranganathan",http://www.imdb.com/title/tt2325539/?ref_=adv_li_tt
3550,Bagawat,147,Drama,1995,1995-02-02,Harinder Gill,Panjabi,0,"Gurkirtan,Manjeet Kullar,Gurdas Mann,Surendra Sharma,Surinder Shinda",http://www.imdb.com/title/tt1479958/?ref_=adv_li_tt
3551,Bagdad Gajadonga,165,,1968,,Yoganand,Telugu,0,"Taraka Rama Rao Nandamuri,Jayalalitha J,Padmanabham,Relangi Venkatramayya,Rajanala Satyannarayana",http://www.imdb.com/title/tt0290447/?ref_=adv_li_tt
3552,Bagdadnu Bharvatio,0,,1929,,N.G. Devare,,0,,http://www.imdb.com/title/tt0213477/?ref_=adv_li_tt
3553,Bagga Daku,0,Action,1983,1983,Satish Bhakri,Panjabi,0,"Bhavana Bhatt,Aruna Irani,Satish Kaul,Ram Mohan,Sarika",http://www.imdb.com/title/tt0454403/?ref_=adv_li_tt
3554,Bagh Bahadur,91,Drama,1989,2007-09,Buddhadev Dasgupta,Bengali,0,"Archana,Pavan Malhotra,M.V. Vasudeva Rao",http://www.imdb.com/title/tt0158481/?ref_=adv_li_tt
3555,Bagh Bondi Khela,122,Drama,1975,1975-12-19,Piyush Bose,,0,"Uttam Kumar,Supriya Choudhury,Samita Biswas,Ashim Kumar,Partho Mukerjee,Mahua Roy Chowdhury,Sulata Chowdhury,Kalyani Mandal,Kalyani Adhikari,Asitbaran,Jayashree Banerjee,Jyotsna Banerjee,Khudiram Bhattacharya,Hoi Choi Biswas,Dilip Bose",http://www.imdb.com/title/tt4313280/?ref_=adv_li_tt
3556,Baghavat,0,"Action, Romance",1982,1982,Ramanand Sagar,Hindi,0,"Dharmendra,Hema Malini,Reena Roy,Amjad Khan,Urmila Bhatt,Birbal,Padma Chavan,Viju Khote,Sujit Kumar,Manmauji,Asha Sharma,Sheetal,Dinesh Thakur,B.M. Vyas",http://www.imdb.com/title/tt0268166/?ref_=adv_li_tt
3557,Baghavat,0,,1971,,B. Vittalacharya,Telugu,0,"Hemalatha,Taraka Rama Rao Nandamuri,Tyagraj",http://www.imdb.com/title/tt1510674/?ref_=adv_li_tt
3558,Baghawat,0,Action,1968,1968-01-01,,Hindi,0,,http://www.imdb.com/title/tt4656718/?ref_=adv_li_tt
3559,Baghban,181,"Drama, Romance",2003,2003-10-03,Ravi Chopra,Hindi,0,"Amitabh Bachchan,Hema Malini,Aman Verma,Samir Soni,Saahil Chadha,Nasir Khan,Suman Ranganathan,Divya Dutta,Arzoo Govitrikar,Rimi Sen,Yash Pathak,Paresh Rawal,Lillete Dubey,Sharat Saxena,Salman Khan",http://www.imdb.com/title/tt0337578/?ref_=adv_li_tt
3560,Baghban,159,,1938,,Abdul Rashid Kardar,Hindi,0,"Bimla Kumari,B. Nandrekar,Sitara Devi,Yasmin,Putlibai,Ashraf Khan,Lala Yaqoob,K.N. Singh,Wasti,Mirza Musharraf,Nazir",http://www.imdb.com/title/tt0231218/?ref_=adv_li_tt
3561,Baghdad,0,,1952,,Nanabhai Bhatt,Hindi,0,"Master Bhagwan,Bharati Devi,Anwar Hussain,Yashodra Katju,Begum Para,Ranjan,Bikash Roy,Sabu,Hari Shivdasani",http://www.imdb.com/title/tt0046741/?ref_=adv_li_tt
3562,Baghdad,0,,1960,,,Hindi,0,"Helen,M.G. Ramachandran,Vyjayanthimala",http://www.imdb.com/title/tt0369257/?ref_=adv_li_tt
3563,Baghdad Ka Badmash,0,,1932,,Nanubhai Vakil,,0,,http://www.imdb.com/title/tt0390873/?ref_=adv_li_tt
3564,Baghdad Ka Chor,0,,1955,,,Hindi,0,"Chitra,Daljeet,Yashodra Katju,Krishna Kumari,Maruti",http://www.imdb.com/title/tt0398731/?ref_=adv_li_tt
3565,Baghdad Ka Chor,0,,1946,,Nanubhai Vakil,Hindi,0,Sadiq Ansari,http://www.imdb.com/title/tt0398730/?ref_=adv_li_tt
3566,Baghdad Ka Chor,0,,1934,,D.N. Madhok,Hindi,0,"Ali,Ibrahim,Mansoor,Moti,Mumtaz,Shiraz,Vimal",http://www.imdb.com/title/tt0235207/?ref_=adv_li_tt
3567,Baghdad Ka Jadu,0,Action,1956,1956-01-01,John Cawas,Hindi,0,"John Cawas,Vijaya Choudhury,Fearless Nadia,Habib,Nazir Kashmiri,Sheila Kashmiri,Krishna Kumari",http://www.imdb.com/title/tt4765702/?ref_=adv_li_tt
3568,Baghdad Ki Raatein,0,,1967,,Nanabhai Bhatt,Hindi,0,"Mumtaz,Ajit,Azad,Master Bhagwan,Bela Bose,Rajan Haksar,Hercules,Shyam Kumar,Purnima",http://www.imdb.com/title/tt0156313/?ref_=adv_li_tt
3569,Baghdad Ki Raaten,0,,1962,,Nanabhai Bhatt,Hindi,0,"Ajit,Master Bhagwan,Shyam Kumar,Mahipal,Leela Mishra,Shakila",http://www.imdb.com/title/tt0156314/?ref_=adv_li_tt
3570,Baghdad Nu Bulbul,0,,1931,,Nanubhai Vakil,,0,"Dinshaw Bilimoria,Madhuri,Thatte,Baba Vyas",http://www.imdb.com/title/tt0390874/?ref_=adv_li_tt
3571,Baghdad Perazhagi,0,History,1974,1974,Ramanna T.R.,Tamil,0,"Jayalalitha J,Ravichandran",http://www.imdb.com/title/tt2720232/?ref_=adv_li_tt
3572,Baghdad Thirudan,0,,1960,,T.P. Sundaram,Tamil,0,"T.S. Balaiah,M.N. Nambiar,M.G. Ramachandran,Ramachandran T.R.,Vyjayanthimala",http://www.imdb.com/title/tt0053625/?ref_=adv_li_tt
3573,Baghi,138,Drama,2006,2006-02-10,Sukhminder Dhanjal,Panjabi,0,"Om Puri,Girja Shankar,Parmveer Singh,Gurline Chopra,Devinder Daman,Gaj Deol,Sardar Sohi,Jaswant Daman,Aneeta,Hardeep Doll",http://www.imdb.com/title/tt1347510/?ref_=adv_li_tt
3574,Baghi,0,,1964,,Ram Dayal,Hindi,0,"Mumtaz,Vijaya Choudhury,Helen,Jagdeep,Jeevan,Pradeep Kumar,Kumari Naaz,Leela Naidu,Ulhas,Veena",http://www.imdb.com/title/tt0057865/?ref_=adv_li_tt
3575,Baghi,0,"Action, Drama",1953,,Anant Thakur,Hindi,0,"Ranjan,Naseem Banu,Pran,Mukri,Anwar Hussain,Shammi,B.M. Vyas",http://www.imdb.com/title/tt0045535/?ref_=adv_li_tt
3576,Baghi,0,,1939,,Dhirubhai Desai,Hindi,0,,http://www.imdb.com/title/tt0031073/?ref_=adv_li_tt
3577,Baghi Haseena,0,Action,1965,1965-01-01,,Hindi,0,"Chitra,Helen,P. Jairaj,Sheikh Mukhtar",http://www.imdb.com/title/tt2762836/?ref_=adv_li_tt
3578,Baghi Sardar,0,Action,1956,1956-01-01,,Hindi,0,"Chitra,Daljeet,Helen",http://www.imdb.com/title/tt2777018/?ref_=adv_li_tt
3579,Baghi Shehzada,0,"Fantasy, Musical",1963,1963,,Hindi,0,"Bela Bose,Anwar Hussain,Kishore Kumar,Kumkum,Maruti,B.M. Vyas",http://www.imdb.com/title/tt2022339/?ref_=adv_li_tt
3580,Baghi Sipahi,0,,1958,,Bhagwan Das Varma,Hindi,0,"Madhubala,Chandrashekhar,Gope,Nishi,Om Prakash,Purnima,Ranjan,D.K. Sapru",http://www.imdb.com/title/tt0134300/?ref_=adv_li_tt
3581,Baghi Sipahi,0,,1936,,Abdul Rashid Kardar,Hindi,0,"Mohammad Isaq,Lalita Pawar",http://www.imdb.com/title/tt0231219/?ref_=adv_li_tt
3582,Baghi Soormay,0,Action,1993,1993,,Panjabi,0,"Shagufta Ali,Gugu Gill,Ravinder Maan,Shavinder Mahal",http://www.imdb.com/title/tt0454404/?ref_=adv_li_tt
3583,Baghini,140,,1968,,Bijoy Bose,Bengali,0,"Sandhya Roy,Rakhee Gulzar,Soumitra Chatterjee,Mumtaz Ahmed,Bibhuti Banerjee,Shyamapada Banerjee,Souren Banerjee,Bhanu Bannerjee,Durgadas Bannerjee,Rajat Basu,Mihir Bhattacharya,Nimu Bhowmick,Samita Biswas,Pratima Chakraborty,Santi Chatterjee",http://www.imdb.com/title/tt0290448/?ref_=adv_li_tt
3584,Baghtos Kay Mujra Kar,0,,2016,,Hemant Dhome,Marathi,0,"Hemant Dhome,Tina Chandorkar Matharu,Jitendra Joshi",http://www.imdb.com/title/tt6009102/?ref_=adv_li_tt
3585,Bagula Baguli,0,,1986,,Prashant Nanda,Oriya,0,"Sirkant Gautam,Pira Misra,Prashant Nanda,Swarup Nayak,Nupur,Mahashweta Roy,Braja Singh,Vidya",http://www.imdb.com/title/tt0246447/?ref_=adv_li_tt
3586,Bagula Bhagat,0,"Action, Thriller",1979,,Harmesh Malhotra,Hindi,0,"Ashok Kumar,Shatrughan Sinha,Shabana Azmi,Kamini Kaushal,Mehmood Jr.,Padma Khanna",http://www.imdb.com/title/tt0237021/?ref_=adv_li_tt
3587,Bagunnaraa,140,Drama,2000,2000-05-08,Bakruddin,Telugu,6000000,"Priya Gill,Giribabu,Gangadhar Panday,Srihari,Naveen Vadde",http://www.imdb.com/title/tt1086692/?ref_=adv_li_tt
3588,Bahaana,0,Drama,1960,,M. Kumar,Hindi,0,"Mehmood,Meena Kumari,Krishna Kumari,Sajjan,Sheela Vaz,Helen,Sulochana Latkar,Anwar,Kumar,Pramila,Azoorie,Anwari,Nissar",http://www.imdb.com/title/tt0139045/?ref_=adv_li_tt
3589,Bahaar Aane Tak,145,Family,1990,1990-12-07,Tariq Shah,Hindi,0,"Rupa Ganguly,Rupali Ganguly,Ram Mohan,Navin Nischol,Sumeet Saigal,Moon Moon Sen,Tariq Shah,Shammi",http://www.imdb.com/title/tt0395464/?ref_=adv_li_tt
3590,Bahaddur,153,Family,2014,2014-10-03,Chethan Kumar,Kannada,0,"Dhruva Sarja,Radhika Pandit,Srinivasa Murthy,P. Ravi Shankar,Jai Jagadish,Raju Talikote",http://www.imdb.com/title/tt4084182/?ref_=adv_li_tt
3591,Bahaddur Gandu,0,,1976,,A.V. Seshagiri Rao,Kannada,0,"Arathi,Balkrishna,Rajkumar",http://www.imdb.com/title/tt1369464/?ref_=adv_li_tt
3592,Bahadur,0,,1953,,Ratilal Hemchand Punatar,Hindi,0,,http://www.imdb.com/title/tt0255822/?ref_=adv_li_tt
3593,Bahadur,0,,1944,,Master Bhagwan,Hindi,0,Baburao Pendharkar,http://www.imdb.com/title/tt0155519/?ref_=adv_li_tt
3594,Bahadur Bachche,0,Drama,1977,1977-01-01,,Hindi,0,"Baby Indira,Prakash,Master Prakash,Master Prasad,Satish,Master Satish",http://www.imdb.com/title/tt2787244/?ref_=adv_li_tt
3595,Bahadur Baharvatiyo,0,,1929,,Dhirubhai Desai,,0,,http://www.imdb.com/title/tt0213478/?ref_=adv_li_tt
3596,Bahadur Beti,0,,1935,,Abdul Rehman Kabuli,Hindi,0,"Laxmi,Shakuntala Paranjpye",http://www.imdb.com/title/tt0361326/?ref_=adv_li_tt
