id,name,duration,genre,titleYear,releaseDate,director,language,budget,cast,link
1695,Maa Pallelo Gopaludu,0,Drama,1985,1985,Kodi Ramakrishna,Telugu,0,"Arjun,Maruthirao Gollapudi,Poornima,Vijaya Y.",http://www.imdb.com/title/tt0779739/?ref_=adv_li_tt
1696,Maa Pelliki Randi,0,Family,2000,2000,Muppalaneni Siva,Telugu,20000000,"Brahmanandam,J.D. Chakravarthi,Sakshi Shivanand",http://www.imdb.com/title/tt1579803/?ref_=adv_li_tt
1697,Maa Vadina,0,,1967,,Kolli Pratyagatma,Telugu,0,,http://www.imdb.com/title/tt0213829/?ref_=adv_li_tt
1698,Maa Variki Pelli,0,Drama,1993,1993,Ramanarayanan,Telugu,20000000,"Anandh Babu,Brahmanandam,Sithara",http://www.imdb.com/title/tt1579804/?ref_=adv_li_tt
1699,Maalai Nerathu Mayakkam,123,"Drama, Romance",2016,2016-01-01,Gitanjali Selvaraghavan,Telugu,0,"Balakrishna Kola,Wamiqa Gabbi,Parvathy Nair,Azhagam Perumal,Kalyani N.",http://www.imdb.com/title/tt5159384/?ref_=adv_li_tt
1700,Maanavudu Daanavudu,140,Family,1986,1986-05-21,C.V. Ramana Babu,Telugu,0,"Mohan Babu,Rajani",http://www.imdb.com/title/tt1228989/?ref_=adv_li_tt
1701,Maaro,0,Action,2011,2011-06-04,Siddique,Telugu,0,"Abbas,Ali,Chalapathi Rao,Meera Chopra,Srinivasa Rao Kota,Venu Madhav,Nithiin,Gangadhar Panday,Raghubabu,Ramaprabha",http://www.imdb.com/title/tt2177633/?ref_=adv_li_tt
1702,Maattrraan,165,"Action, Sci-Fi, Thriller",2012,2012-10-12,Anand K.V.,Tamil,500000000,"Suriya,Kajal Aggarwal,Sachin Khedekar,Thara,Ravi Prakash,Shankar Krishnamurthy,Irina Maleeva,Julia Bliss,Manmohit,Sharad K.R.G.,Ajay Ratnam,Krishnamoorthy,Reda Oumouzoune,Zeodinis,Isha Sharvani",http://www.imdb.com/title/tt2246837/?ref_=adv_li_tt
1703,Maavichiguru,0,Drama,1996,1996-05-30,S.V. Krishna Reddy,Telugu,0,"Jagapathi Babu,Aamani,Ranjitha,Allu Ramalingaiah,Tanikella Bharani,Nirmalamma,Ali,Gundu Hanumantha Rao,Ironleg Sastri,Kishore Rathi,Brahmanandam",http://www.imdb.com/title/tt0293858/?ref_=adv_li_tt
1704,Maavidakulu,0,"Comedy, Drama",1998,,Satyanarayana E.V.V.,Telugu,0,"Jagapathi Babu,Rachana Banerjee,Poonam,Srinivasa Rao Kota,Brahmanandam,Tanikella Bharani,M.S. Narayana,A.V.S. Subramanyam",http://www.imdb.com/title/tt0338219/?ref_=adv_li_tt
1705,Maavuri Devatha,0,,1979,1979,G. Giridhara Rao,Telugu,0,"Mohan Babu,Jayamalini,Mukkamala,Prabha,Prabhakar Reddy,Rajanala,Ranganath,Kanta Rao",http://www.imdb.com/title/tt1431724/?ref_=adv_li_tt
1706,Maavuri Magaadu,0,,1988,,K. Bapaiah,Telugu,0,,http://www.imdb.com/title/tt0154803/?ref_=adv_li_tt
1707,Maayadhaari Krishnudu,0,Musical,1980,1980-07-19,R. Thyagaraajan,Telugu,0,"Rati Agnihotri,Jayamalini,Chalam K.V.,Rajinikanth,Allu Ramalingaiah,Ramaprabha,K.K. Sharma,Sridhar,Sujatha",http://www.imdb.com/title/tt0280890/?ref_=adv_li_tt
1708,Madalasa,0,Drama,1948,,Chitrapu Narayana Rao,Telugu,0,"Raghuramaiah Kalyanam,C. Krishnaveni,Subba Rao A.V.,Anjali Devi,Puvvula Ansuya,Sriranjani",http://www.imdb.com/title/tt0247491/?ref_=adv_li_tt
1709,Madatha Kaaja,0,Comedy,2011,2011-09-30,Seetaramaraju Dantuluri,Telugu,0,"Allari Naresh,Sneha Ullal,Chalapathi Rao,Vennela Kishore,Dharmavarapu Subramanyam,Jayaprakash Reddy,M.S. Narayana,Subbaraju,Aahuthi Prasad,Ashish Vidyarthi,Jeeva,Raghu Babu,Kavitha,Ali,Maryam Zakaria",http://www.imdb.com/title/tt2076888/?ref_=adv_li_tt
1710,Madhavayya Gaari Manavadu,0,Drama,1992,1992-04-16,Muthyala Subbaiah,Telugu,0,"Akkineni Nageshwara Rao,Sujatha,Harish",http://www.imdb.com/title/tt2771698/?ref_=adv_li_tt
1711,Madhumasam,139,Romance,2007,2007-02-09,Chandra Siddhartha,Telugu,0,"Sumanth,Sneha,Parvati Melton,Ravi Babu,Chalapathi Rao,Giribabu,Vajja Venkata Giridhar,Kavitha,Lakshman Rao Kondavalasa,Sriram L.B.,Venu Madhav,M.S. Narayana,Naresh,Siva Parvathi,Aahuthi Prasad",http://www.imdb.com/title/tt0924248/?ref_=adv_li_tt
1712,Madhura Nagarilo,0,,1991,1991-06-21,Kodi Ramakrishna,Telugu,0,"Nirosha,Srikanth",http://www.imdb.com/title/tt0289302/?ref_=adv_li_tt
1713,Madhura Swapnam,0,,1982,,K. Raghavendra Rao,Telugu,0,"Jayasudha,Krishnamraju,Jaya Prada",http://www.imdb.com/title/tt0257887/?ref_=adv_li_tt
1714,Madhuram,63,"Drama, Fantasy, Romance",2014,2014-02-27,Phanindra Narsetti,Telugu,0,"Dharani Addandi,Vinay Addandi,Chandini Chowdary,Sainath Reddy Kasha,Vaishnavi Kenam,Keerthana Muthyala,Phanindra Narsetti,Praneeth Narsetti,Ravi Teja,Vinod Varma",http://www.imdb.com/title/tt2933002/?ref_=adv_li_tt
1715,Madya Taragati Mahabharatham,0,Drama,1995,1995-10,Bhaskar,Telugu,0,"Brahmanandam,Narayana Rao Dasari,Lakshmi",http://www.imdb.com/title/tt0779740/?ref_=adv_li_tt
1716,Madyahnapu Hatya,0,Thriller,2004,2004-09-03,Ram Gopal Varma,Telugu,0,"J.D. Chakravarthi,Aamani,Priyanka Kothari,Bhanuchander,Brahmaji,Raghunatha Reddy,Venkat,Narsing Yadav",http://www.imdb.com/title/tt3433748/?ref_=adv_li_tt
1717,Maga Rayudu,0,Drama,1994,1994,Satyanarayana E.V.V.,Telugu,20000000,"Brahmanandam,Karthik,Sanga Kumara Swamy,Vijayshanti",http://www.imdb.com/title/tt1579622/?ref_=adv_li_tt
1718,Magaadu,0,,1976,1976-05-19,S.D. Lall,Telugu,0,"Anjali Devi,Latha,Manjula,Taraka Rama Rao Nandamuri,Ramakrishna",http://www.imdb.com/title/tt0390199/?ref_=adv_li_tt
1719,Magadheera,147,"Action, Drama, Romance",2009,2009-07-30,S.S. Rajamouli,Telugu,420000000,"Kajal Aggarwal,Dev Gill,Srihari,Sarath Babu,Suneel,Brahmanandam,Ram Charan,Surya,Hema,Rao Ramesh,Subbaraya Sarma,Chiranjeevi,Mumait Khan,Kim Sharma",http://www.imdb.com/title/tt1447500/?ref_=adv_li_tt
1720,Magadheerudu,0,"Drama, Family, Musical",1986,1986-03-07,Vijaya Baapineedu,Telugu,0,"Chandramohan,Chiranjeevi,Somayajulu J.V.,Jayasudha,Satyanarayana Kaikala,Allu Ramalingaiah,Raogopalrao,Rojaramani",http://www.imdb.com/title/tt0246052/?ref_=adv_li_tt
1721,Magalir Mattum,132,,1994,,Singeetham Srinivasa Rao,Tamil,0,"Revathy,Urvashi,Rohini,Nassar,Madan Bob,Kamal Haasan,Nagesh,Singeetham Srinivasa Rao,Sathya,R.S. Shivaji,Thalaivasal Vijay",http://www.imdb.com/title/tt0264820/?ref_=adv_li_tt
1722,Magamaha Raju,0,"Action, Family, Drama",1983,1983-07-15,Vijaya Baapineedu,Telugu,0,"Chiranjeevi,Suhasini,Raogopalrao,Nutan Prasad,Nirmalamma,Annapoorna,Rama Rao Gokineni,Anuradha",http://www.imdb.com/title/tt0246053/?ref_=adv_li_tt
1723,Magavari Mayalu,0,"Comedy, Drama",1960,,Sobhanadri Rao,Telugu,0,Amarnath,http://www.imdb.com/title/tt0333851/?ref_=adv_li_tt
1724,Maha Rajasri,0,Drama,2007,2007,,Telugu,23000000,"Brahmanandam,Anuradha Mehta,Nikhita,Richard Rishi,Saikumar",http://www.imdb.com/title/tt1579805/?ref_=adv_li_tt
1725,Mahajananiki Maradhalu Pilla,0,Romance,1990,1990,Vijay Bhapineedu,Telugu,15000000,"Brahmanandam,Nirosha,Rajendraprasad",http://www.imdb.com/title/tt1579623/?ref_=adv_li_tt
1726,Mahakavi Kalidasu,0,"Drama, History, Musical",1960,,Kamalakara Kameshwara Rao,Telugu,0,"Akkineni Nageshwara Rao,S.V. Ranga Rao,Sriranjani,Chilakalpud Seeta Rama Anjaneyulu,Rajasulochana,Vangara,Vaasanti,Suri Babu P.,Relangi Venkata Ramaiah",http://www.imdb.com/title/tt0261033/?ref_=adv_li_tt
1727,Mahakavi Kshetrayya,0,"Drama, History, Musical",1976,,Rao C.S.R.,Telugu,0,"Akkineni Nageshwara Rao,Anjali Devi,Manjula,Kanchana",http://www.imdb.com/title/tt0261034/?ref_=adv_li_tt
1728,Mahalaxmi,0,,1980,1980,Rajachandra,Telugu,0,"Mohan Babu,Shobhan Babu,Subhashini,Vanisri",http://www.imdb.com/title/tt1437620/?ref_=adv_li_tt
1729,Mahamantri Timmarasu,177,"Action, Drama, History",1962,1962-07-26,Kamalakara Kameshwara Rao,Telugu,0,"Taraka Rama Rao Nandamuri,Gummadi,Varalakshmi S.,Devika,Mudigonda Lingamurthy,Relangi Venkatramaiah,Dhulipala,Mukkamala,Mikkilineni,Rajashree,Prabhakar Reddy,Shobhan Babu,L. Vijayalakshmi",http://www.imdb.com/title/tt0263687/?ref_=adv_li_tt
1730,Mahanadhi,0,"Drama, Family, History",2013,2013-02-22,Krishnappa Uppur,Kannada,0,"Sanjjanaa Archana Galrani,Sadhu Kokila,Rangayana Raghu,Dilip Raj",http://www.imdb.com/title/tt2486260/?ref_=adv_li_tt
1731,Mahanagaramlo Mayagadu,0,"Action, Comedy, Crime",1984,1984-06-28,Vijaya Baapineedu,Telugu,0,"Chiranjeevi,Vijayshanti,Allu Ramalingaiah,Raogopalrao,Sangeetha,Nutan Prasad,Giribabu,Nirmalamma,Jayamalini,Mouli",http://www.imdb.com/title/tt0246057/?ref_=adv_li_tt
1732,Mahananda,0,"Drama, Romance, Musical",1939,,China Kameswara Rao Dronamraju,Telugu,0,"Srirama Murthy Addanki,C. Krishnaveni,Kannamba,Parepalli Subba Rao",http://www.imdb.com/title/tt0280897/?ref_=adv_li_tt
1733,Mahanandi,0,Action,2005,2005-12-03,Samudra V.,Telugu,0,"Abhinayasri,Lakshman Rao Kondavalasa,Srinivasa Rao Kota,Kousalya,Sriram L.B.,Venu Madhav,Narra Venkateswara Rao,Kovai Sarala,Anushka Shetty,Srihari,Subbaraju,A.V.S. Subramanyam,Suman,Sumanth,Narsing Yadav",http://www.imdb.com/title/tt0929614/?ref_=adv_li_tt
1734,Mahankali,0,Action,2013,2013-03-08,Kartikeya,Telugu,0,"Rajasekhar,Madhurima Banerjee,Annapoorna,Chalapathi Rao,Jeeva,Vinod Kumar,Saleem Panda,Kausha Rach,Pradeep Singh Rawat,Ashish Vidyarthi,Vani Viswanathan",http://www.imdb.com/title/tt3402730/?ref_=adv_li_tt
1735,Maharadhi,0,Action,2007,2007-01-25,P. Vasu,Telugu,100000000,"Nandamuri Bala Krishna,Sneha,Meera Jasmine,Jaya Prada,Ali,Navneet Kaur,Lakshmipati,Venu Madhav,Naresh,Jayaprakash Reddy,Kovai Sarala,Pradeep Singh Rawat,Geeta Singh,Madhu Thotapalli,Suthi Velu",http://www.imdb.com/title/tt0924249/?ref_=adv_li_tt
1736,Maharajasri Mayagadu,0,Drama,1988,1988,Vijaya Baapineedu,Telugu,0,"Brahmanandam,Satyanarayana Kaikala,Krishna,Sridevi",http://www.imdb.com/title/tt1579624/?ref_=adv_li_tt
1737,Maharshi,0,Romance,1988,,Vamshi,Telugu,0,"Maharshi Raghava,Shanti Priya,Krishna Bhagavan,Sanjeevi",http://www.imdb.com/title/tt0251814/?ref_=adv_li_tt
1738,Mahathma,0,"Action, Crime, Drama",2009,2009-10-02,Krishna Vamshi,Telugu,0,"Bhavana,Charmy Kaur,Jayaprakash Reddy,Brahmanandam,Mohan Duvvasi,Naidu Gopi,Ram Jagan,Jayavani,Jyothi,Gopalakrishna Paruchuri,Prabhavati,Aahuthi Prasad,Priyadarshini,Radhakumari,Thagubotu Ramesh",http://www.imdb.com/title/tt1579625/?ref_=adv_li_tt
1739,Mahatmudu,0,,1976,,M.S. Gopinath,Telugu,0,"Akkineni Nageshwara Rao,Sharada,Varalakshmi G.,Murali Mohan",http://www.imdb.com/title/tt0333852/?ref_=adv_li_tt
1740,Mahiravana,0,"Musical, Drama",1940,,Chitrapu Narayana Rao,Telugu,0,"Vemuri Gaggaiah,Kanchanamala",http://www.imdb.com/title/tt0247496/?ref_=adv_li_tt
1741,Maja,0,"Action, Comedy, Romance",2005,2005-11-01,Shafi,Tamil,0,"Vikram,Asin,Pasupathy,Anu Prabhakar,Manivannan,Sindhu Tolani,Vadivelu,Biju Menon,Murali,Abu Salim,Vijayakumar,Ilavarasu",http://www.imdb.com/title/tt0476803/?ref_=adv_li_tt
1742,Majnu,138,Romance,2016,2016-09-17,,Tamil,0,"Anu Emmanuel,Nani,Priya Shri",http://www.imdb.com/title/tt6056644/?ref_=adv_li_tt
1743,Majnu,141,"Drama, Romance",1987,1987-01-14,Narayana Rao Dasari,Telugu,0,"Nagarjuna Akkineni,Rajani,K.R. Vijaya,Sudhakar,Moon Moon Sen,Gummadi,Somayajulu J.V.,Showkar Janaki,Satyanarayana Kaikala,Ramaprabha,Suthi Velu",http://www.imdb.com/title/tt0262593/?ref_=adv_li_tt
1744,Major Chandrakant,0,,1993,,K. Raghavendra Rao,Telugu,0,"Taraka Rama Rao Nandamuri,Mohan Babu,Brahmanandam,Manoj Kumar Manchu,Sharada",http://www.imdb.com/title/tt0257892/?ref_=adv_li_tt
1745,Makutamleni Maharaju,0,,1987,,K. Bapaiah,Telugu,0,,http://www.imdb.com/title/tt0154824/?ref_=adv_li_tt
1746,Malapilla,175,Drama,1938,,Gudavalli Ramabrahmam,Telugu,110000,"Govindrajulu Subba Rao,Kanchanamala,Suri Babu P.,Sundaramma,Venkatasubbaiah,Puvvula Ansuya,Teku Ansuya,Ganga Ratnam P.,Hemalathamma Rao,P. Laxmikantamma,Raghavan M.C.,Vangara",http://www.imdb.com/title/tt0259415/?ref_=adv_li_tt
1747,Malathi Madhavam,0,"Drama, Musical",1940,,Chittajalu Pullayya,Telugu,0,"Bhanumathi Ramakrishna,Relangi Venkatramaiah,Pushpavalli",http://www.imdb.com/title/tt0255339/?ref_=adv_li_tt
1748,Malini & Co.,120,"Action, Romance, Thriller",2015,2015-08-28,Veeru. K.,Telugu,0,"Zakir Hussain,Jeeva,Jishnu,Ravi Kale,Poonam Pandey,Ajay Ratnam,Samrat Reddy,Kavya Singh,Suman",http://www.imdb.com/title/tt4975908/?ref_=adv_li_tt
1749,Malini 22,131,"Drama, Thriller",2013,2014-01-24,Sripriya,Telugu,0,"Nithya Menon,Krrish,Kovai Sarala,Vidyullekha Raman,Naresh,Srinivasa Rao Kota,Anjali,A.C. Murali,Janagi,Chandra",http://www.imdb.com/title/tt3161758/?ref_=adv_li_tt
1750,Mallamma Katha,0,,1973,,A. Sanjeevi,Telugu,0,"Gummadi,Sharada,Sridevi",http://www.imdb.com/title/tt0187261/?ref_=adv_li_tt
1751,Mallanna,195,Action,2009,2009-08-21,Susi Ganesan,Hindi,400000000,"Vikram,Shriya Saran,Mukesh Tiwari,Ashish Vidyarthi,Prabhu,Susi Ganesan,Brahmanandam",http://www.imdb.com/title/tt4957238/?ref_=adv_li_tt
1752,Mallepoovu,0,Drama,1978,,V. Madhusudan Rao,Telugu,0,"Shobhan Babu,Jayasudha,Lakshmi",http://www.imdb.com/title/tt1380148/?ref_=adv_li_tt
1753,Mallepuvvu,0,Romance,2008,2008-09-19,Samudra V.,Telugu,0,"Murali Krishna,Bhoomika Chawla,Abhinayasri,Farzana Barucha,Murali,R.K.,Telangana Sakuntala,Kovai Sarala,Suman Shetty,Geetha Singh",http://www.imdb.com/title/tt3402582/?ref_=adv_li_tt
1754,Malli Malli Choodali,0,,2002,2002-03-28,Pawans Sreedhar,Telugu,0,"Ali,Babu Mohan,Brahmanandam,Janani,Costumes Krishna,Venu Madhav,Mallikharjunarao,Vizag Prasad,Kovai Sarala,Venu Thottempudi",http://www.imdb.com/title/tt2679910/?ref_=adv_li_tt
1755,Malli Malli Idhi Rani Roju,161,"Musical, Romance",2015,2015-02-06,Kranthi Madhav,Telugu,0,"Nithya Menon,Nassar,Sharvanand",http://www.imdb.com/title/tt4431392/?ref_=adv_li_tt
1756,Malli Pelli,187,Drama,1939,,Y.V. Rao,Telugu,0,"Y.V. Rao,Kanchanamala,Balijepalli Lakshmikanta Kavi,Bezawada Rajarathnam,Rangaswamy,Satyanarayana Koccharlakota,Adinarayanaiah,Natesa Iyer,Manikyamma,Rajalakshmamma,C. Krishnaveni",http://www.imdb.com/title/tt0264830/?ref_=adv_li_tt
1757,Malli Pelli,0,,1970,,Rao C.S.R.,Telugu,0,,http://www.imdb.com/title/tt0261815/?ref_=adv_li_tt
1758,Malliswari,150,"Comedy, Romance",2004,2004-02-18,Vijay K. Bhaskar,Telugu,0,"Venkatesh Daggubati,Katrina Kaif,Srinivasa Rao Kota,Ganesh Babu,Balaiah,Banerji,Tanikella Bharani,Brahmanandam,Chalapathi Rao,Gajala,Hema,Aahuthi Prasad,Rajitha,Gowtam Raju,Raghunatha Reddy",http://www.imdb.com/title/tt0928152/?ref_=adv_li_tt
1759,Malliswari,194,"Drama, History, Musical",1951,1951-12-20,B.N. Reddi,Telugu,0,"Doraiswamy,Surabhi Kamalabai,Mallika,Taraka Rama Rao Nandamuri,Raghava Rao Nyayapaati,Bhanumathi Ramakrishna,Venkata Ramana,Rushyendramani,Sreevatsava,Kamala Devi T.G.,Vangara",http://www.imdb.com/title/tt0259416/?ref_=adv_li_tt
1760,Mama Alludu,0,,1990,,Narayana Rao Dasari,Telugu,0,"Brahmanandam,Narayana Rao Dasari,Jayachitra,Rajendraprasad,Vani Viswanathan",http://www.imdb.com/title/tt0262598/?ref_=adv_li_tt
1761,Mama Bagunnavaa?,0,"Comedy, Drama, Romance",1997,,Kodi Ramakrishna,Telugu,0,"Naresh,Rajendraprasad,Srinivasa Rao Kota,Rambha,Mohini,Bhanupriya,Kovai Sarala,Costume Krishna,Tanikella Bharani,Shubha,Brahmanandam",http://www.imdb.com/title/tt0276314/?ref_=adv_li_tt
1762,Mama Kodalu,0,Drama,1993,,Narayana Rao Dasari,Telugu,0,"Narayana Rao Dasari,Vani Viswanathan,Ramesh Babu Ghattamaneni,Brahmanandam",http://www.imdb.com/title/tt0262599/?ref_=adv_li_tt
1763,Mama Manchu Alludu Kanchu,0,"Action, Comedy",2015,2015-12-24,Srinivas Reddy,Telugu,0,"Ali,Mohan Babu,Ramya Krishnan,Meena,Allari Naresh,Poorna,Varun Sandesh",http://www.imdb.com/title/tt5295670/?ref_=adv_li_tt
1764,Mamagaru,158,Drama,1991,,Muthyala Subbaiah,Telugu,0,"Aishwarya,Narayana Rao Dasari,Srinivasa Rao Kota,Vinod Kumar,Nirmalamma,Yamuna",http://www.imdb.com/title/tt0307128/?ref_=adv_li_tt
1765,Mamaku Tagga Alludu,0,Comedy,1960,,Vedantam Raghavaiah,Telugu,0,"Relangi Venkatramaiah,Savitri",http://www.imdb.com/title/tt0256911/?ref_=adv_li_tt
1766,Mamaku Tagga Kodalu,0,,1969,,Rao C.S.R.,Telugu,0,,http://www.imdb.com/title/tt0261817/?ref_=adv_li_tt
1767,Mamasri,0,Comedy,1990,1990,Sharath,Telugu,15000000,"Brahmanandam,Ramya Krishnan,Suresh",http://www.imdb.com/title/tt1579626/?ref_=adv_li_tt
1768,Mana Desam,172,Drama,1949,1949-11-24,L.V. Prasad,Telugu,0,"Chittor V. Nagaiah,Narayana Rao C.H.,C. Krishnaveni,Relangi Venkatramaiah,Surabhi Balasaraswati,Chadalavada,Vangara,Taraka Rama Rao Nandamuri,Krishnaveni Jikki",http://www.imdb.com/title/tt0206920/?ref_=adv_li_tt
1769,Mana Samsaram,0,,1968,,Rao C.S.R.,Telugu,0,"Anjali Devi,Gummadi,Sharada",http://www.imdb.com/title/tt0261818/?ref_=adv_li_tt
1770,Manam,163,"Comedy, Drama, Fantasy",2014,2014-05-22,Vikram K. Kumar,Telugu,0,"Akkineni Nageshwara Rao,Nagarjuna Akkineni,Naga Chaitanya Akkineni,Samantha Ruth Prabhu,Shriya Saran,Amitabh Bachchan,Brahmanandam,M.S. Narayana,Akhil Akkineni,Ali,Jayaprakash Reddy,Krishna Murali Posani,Amala Akkineni,Srinivasa Reddy,Rashi Khanna",http://www.imdb.com/title/tt2926068/?ref_=adv_li_tt
1771,Manamantha,164,Drama,2016,2016-08-05,Chandra Sekhar Yeleti,Telugu,0,"Viswant Duddumpudi,Gautami,Mohanlal,Raina Rao",http://www.imdb.com/title/tt5948916/?ref_=adv_li_tt
1772,Manasa Thulli Padake,0,Romance,2014,2014-06-13,Suji,Telugu,0,"Anurag,Chalapathi Rao,Lakshman Rao Kondavalasa,Duvvasi Mohan,M.S. Narayana,Nithvish,Kajal Yadav",http://www.imdb.com/title/tt3800784/?ref_=adv_li_tt
1773,Manasantha Nuvve,0,,2001,2001-10-19,V.N. Aditya,Telugu,0,"Uday Kiran,Reema Sen,Tanikella Bharani,Chandramohan,Devadas Kanakala,Krishnaveni,Venkateswara Rao Paruchuri,Siva Parvathi,Rajitha,Siva Reddy,Tanu Roy,Sirivennela Seetharama Sastry,Pavala Shyamala,Sijju,Sudha",http://www.imdb.com/title/tt1606284/?ref_=adv_li_tt
1774,Manase Mandiram,0,Drama,1966,1966,C.V. Sridhar,Telugu,0,"Akkineni Nageshwara Rao,Savitri,Kongara Jaggaiah",http://www.imdb.com/title/tt0810419/?ref_=adv_li_tt
1775,Manashulu Mamatalu,0,Drama,1965,1965-01-15,Kolli Pratyagatma,Telugu,0,"Savitri,Akkineni Nageshwara Rao,Kongara Jaggaiah,Jayalalitha J,Rajashree",http://www.imdb.com/title/tt0213852/?ref_=adv_li_tt
1776,Manasu Mamata,0,"Drama, Family",1990,,Mouli,Telugu,0,"Naresh,Raogopalrao,Sitara",http://www.imdb.com/title/tt0250571/?ref_=adv_li_tt
1777,Manasu Mangalyam,0,,1970,,Kolli Pratyagatma,Telugu,0,"Kongara Jaggaiah,Jamuna,Akkineni Nageshwara Rao",http://www.imdb.com/title/tt0213853/?ref_=adv_li_tt
1778,Manasu Mata Vinadu,0,Romance,2005,2005-02-12,V.N. Aditya,Telugu,0,"Navdeep,Ankitha,Tanikella Bharani,Master Bharath,Hema,Venu Madhav,Nagendra Babu,Aahuthi Prasad,Shobha Rani,Narra Venkateswara Rao,Sandeep,Dharmavarapu Subramanyam",http://www.imdb.com/title/tt3440256/?ref_=adv_li_tt
1779,Manasu Palike Mounaragam,0,,2006,2006-11-02,,Telugu,0,Sneha,http://www.imdb.com/title/tt1606285/?ref_=adv_li_tt
1780,Manasu Telusuko,0,Romance,2002,2002,Y.V. Rao,Telugu,0,"Anu Choudhury,Amar Nalla",http://www.imdb.com/title/tt1964901/?ref_=adv_li_tt
1781,Manasunna Maraju,0,Family,2000,2000-01-01,Muthyala Subbaiah,Telugu,30000000,"Tanikella Bharani,Brahmanandam,Rajasekhar",http://www.imdb.com/title/tt1575624/?ref_=adv_li_tt
1782,Manasupaddanu Kani,0,Romance,2000,2000-02-26,,Telugu,15000000,"Brahmanandam,Ramya Krishnan,Raasi,Venu Thottempudi",http://www.imdb.com/title/tt1575626/?ref_=adv_li_tt
1783,Manasutho,0,Romance,2002,2002,,Telugu,0,"Akash,Arjugowathrikar,Brahmanandam",http://www.imdb.com/title/tt1575627/?ref_=adv_li_tt
1784,Manavadi Kosam,0,,1977,,Bhanumathi Ramakrishna,Telugu,0,"Pandharibai,Bhanumathi Ramakrishna",http://www.imdb.com/title/tt0259421/?ref_=adv_li_tt
1785,Manavadu Danavudu,0,Drama,1972,,P. Chandrasekhara Reddy,Telugu,0,"Shobhan Babu,Sharada,Krishna Kumari",http://www.imdb.com/title/tt0325782/?ref_=adv_li_tt
1786,Manavarali Pelli,0,Drama,1993,1993-01,Ramachandra Rao P.N.,Telugu,0,"Harish,Soundarya,Satyanarayana Kaikala,Showkar Janaki,Srinivasa Rao Kota,Subhalekha Sudhakar,Brahmanandam,Babu Mohan",http://www.imdb.com/title/tt2365899/?ref_=adv_li_tt
1787,Manavati,0,"Drama, Musical",1952,,Y.V. Rao,Telugu,0,"Chilakalpud Seeta Rama Anjaneyulu,Surabhi Kamalabai,Sriranjani,Varalakshmi G.,Relangi Venkatramaiah,Narayana Rao C.H.",http://www.imdb.com/title/tt0279943/?ref_=adv_li_tt
1788,Manavoori Pandavulu,0,Drama,1978,1978-11-09,Bapu,Telugu,0,"Krishnamraju,Raogopalrao,Murali Mohan,Prasad Babu,Chiranjeevi,Mada,Allu Ramalingaiah,Shubha,Geetha,Bhanuchander,Kanta Rao,Sarathi,Jhansi,Jayamalini,Halam",http://www.imdb.com/title/tt0155853/?ref_=adv_li_tt
1789,Manavude Mahaneeyudu,0,,1980,1980,,Telugu,0,"Mohan Babu,Shobhan Babu",http://www.imdb.com/title/tt1279230/?ref_=adv_li_tt
1790,Manavude Mahaniyudu,0,,1980,,Kodi Ramakrishna,Telugu,0,"Kongara Jaggaiah,Akkineni Nageshwara Rao,Shobhan Babu",http://www.imdb.com/title/tt1502883/?ref_=adv_li_tt
1791,Manchi Chedu,0,Drama,1963,1963-11-07,Ramanna T.R.,Telugu,0,"Taraka Rama Rao Nandamuri,Saroja Devi B.",http://www.imdb.com/title/tt0297276/?ref_=adv_li_tt
1792,Manchi Donga,147,Action,1988,1988-01-14,K. Raghavendra Rao,Telugu,0,"Mohan Babu,Chiranjeevi,Satyanarayana Kaikala,Allu Ramalingaiah,Raogopalrao,Suhasini,Vijayshanti",http://www.imdb.com/title/tt0246062/?ref_=adv_li_tt
1793,Manchi Kutumbam,0,,1965,,V. Madhusudan Rao,Telugu,0,"Showkar Janaki,Krishna Ghattamaneni,Akkineni Nageshwara Rao,Kanchana,Vijaya Nirmala,Vijayashree",http://www.imdb.com/title/tt0263709/?ref_=adv_li_tt
1794,Manchi Kutumbam,0,,1989,,G. Rammohan Rao,Telugu,0,"Krishna Ghattamaneni,Radha,Sharada",http://www.imdb.com/title/tt0361876/?ref_=adv_li_tt
1795,Manchi Manasu,0,Drama,1978,,Kolli Pratyagatma,Telugu,0,"Jaya Bhaskar,Krishnamraju,Madhavi,Prabha",http://www.imdb.com/title/tt0871873/?ref_=adv_li_tt
1796,Manchi Manasuku Manchi Rojulu,0,,1958,,Rao C.S.R.,Telugu,0,,http://www.imdb.com/title/tt0261819/?ref_=adv_li_tt
1797,Manchi Manasulu,0,,1986,,Mohan Gandhi,Telugu,0,"Bhanupriya,Rajani",http://www.imdb.com/title/tt0319807/?ref_=adv_li_tt
1798,Manchi Manasulu,0,Drama,1962,,Adurthi Subba Rao,Telugu,0,"Akkineni Nageshwara Rao,Savitri,Showkar Janaki,S.V. Ranga Rao,Nagabhushanam,Suryakantham,Ramana Reddy,Vaasanti",http://www.imdb.com/title/tt0213855/?ref_=adv_li_tt
1799,Manchi Manishi,0,Drama,1964,,Kolli Pratyagatma,Telugu,0,"Taraka Rama Rao Nandamuri,Jamuna,Kongara Jaggaiah,Gummadi,Mikkilineni,Tyagaraaju,P. Laxmikantamma",http://www.imdb.com/title/tt0213856/?ref_=adv_li_tt
